,Faculty,Course,A,A-,B,B-,C,C-,D,W,F,Popularity_score,Difficulty_score,Difficulty_Level
1773,Математикийн тэнхим,Хэмжээний онол ,0.25,0.25,0.75,0.25,1.25,0.5,3.0,0.75,0.0,7.0,2.5714285714285716,2
1774,Математикийн тэнхим,Цагираг ба модулийн онол,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.75,0
1775,Математикийн тэнхим,Цогцын онол,0.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.576923076923077,0
1776,Математикийн тэнхим,Шинжлэх ухаанч тооцоолол ба загварчлал,0.75,0.25,0.0,1.25,0.5,0.0,0.25,0.25,0.25,3.5,3.6153846153846154,1
1777,Математикийн тэнхим,Шугаман ба бүхэл тоон програмчлал,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.0,8.0,2.1904761904761902,2
1778,Математикийн тэнхим,Элементар Логик ба Математик Хандлага (Ерөнхий суурь),3.4,2.8,5.2,1.0,5.4,0.8,5.2,36.2,4.4,64.4,2.051666666666667,2
1779,Математикийн тэнхим,Эллиптик муруй ба криптограф,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
1780,Менежментийн тэнхим,Антрепренёршип,4.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,9.0,4.0,1
1781,Менежментийн тэнхим,Антрепренёрын сэтгэлгээ,4.333333333333333,6.666666666666667,5.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,19.0,4.163636363636364,1
1782,Менежментийн тэнхим,"Аялал жуулчлал, зочлох үйлчилгээний эрх зүйн үндэс",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,0
1783,Менежментийн тэнхим,Аялал жуулчлалын даяаршил,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.4,0
1784,Менежментийн тэнхим,Аялал жуулчлалын нөлөөллийн үнэлгээ,1.0,1.25,0.25,0.0,0.5,0.0,0.5,0.0,0.0,3.5,4.035714285714286,1
1785,Менежментийн тэнхим,Аялал жуулчлалын ур чадварын сургалт,3.0,3.3333333333333335,4.333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,1.3333333333333333,0.0,13.666666666666666,3.914634146341462,1
1786,Менежментийн тэнхим,Аялал жуулчлалын хөгжлийн судалгаа,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.3333333333333335,2
1787,Менежментийн тэнхим,Аялал жуулчлалын үндэс,2.0,3.25,3.25,1.25,2.25,0.25,0.0,2.0,0.0,14.25,3.6052631578947367,1
1788,Менежментийн тэнхим,Байгууллагын зан төлөв*      ,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.25,3.3333333333333335,2
1789,Менежментийн тэнхим,Байгууллагын өөрчлөлт ба инновацийн менежмент,4.666666666666667,13.0,6.666666666666667,2.0,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,27.833333333333332,4.233532934131737,0
1790,Менежментийн тэнхим,Бизнесийн сэтгэл зүй,11.25,5.25,2.25,3.0,5.5,3.75,3.0,4.5,3.25,41.75,3.6103896103896105,1
1791,Менежментийн тэнхим,Бизнесийн харилцаа ба менежерийн ур чадвар,4.666666666666667,3.0,2.1666666666666665,12.166666666666666,6.166666666666667,3.1666666666666665,2.1666666666666665,1.6666666666666667,1.0,36.166666666666664,3.454976303317536,1
1792,Менежментийн тэнхим,Био-бизнес менежмент,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6,0
1793,Менежментийн тэнхим,"Бүс нутаг, хөдөө аж ахуйн бизнес менежмент",1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.8,4.57142857142857,0
1794,Менежментийн тэнхим,Бүтээмжийн удирдлага,3.0,3.5,0.5,1.5,0.0,0.5,0.0,0.0,0.5,9.5,4.416666666666667,0
1795,Менежментийн тэнхим,Глобалчлал ба менежмент,3.25,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,5.0,4.425,0
1796,Менежментийн тэнхим,Гүйцэтгэлийн болон шагнал урамшууллын менежмент,1.5,2.0,1.5,2.0,0.75,0.25,0.0,0.5,0.0,8.5,3.8676470588235294,1
1797,Менежментийн тэнхим,"Зоог, ундааны үйлчилгээний технологи",1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.833333333333333,0
1798,Менежментийн тэнхим,Зорих газрын болон гийчний удирдлага,0.25,2.75,3.0,3.75,1.75,2.25,0.75,0.25,0.5,15.25,3.516949152542373,1
1799,Менежментийн тэнхим,Зочид буудлын инженерчлэл,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
1800,Менежментийн тэнхим,Зочид буудлын менежмент,0.8333333333333334,4.666666666666667,1.1666666666666667,2.1666666666666665,3.1666666666666665,2.6666666666666665,1.5,0.6666666666666666,0.8333333333333334,17.666666666666668,3.450495049504951,1
1801,Менежментийн тэнхим,Зочид буудлын үйлчилгээний технологи,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.5,0
1802,Менежментийн тэнхим,Зочлох үйлчилгээний байгууллагын орчин үеийн менежмент,2.5,1.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,7.0,3.892857142857143,1
1803,Менежментийн тэнхим,"Зочлох үйлчилгээний стандарт, чанар",1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0
1804,Менежментийн тэнхим,Компанийн засаглал,1.75,6.75,4.5,3.5,1.0,0.75,1.0,2.75,0.0,22.0,3.590909090909091,1
1805,Менежментийн тэнхим,Корпорацийн стратегийн менежмент,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.909090909090909,0
1806,Менежментийн тэнхим,Монголын аялал жуулчлалын нөөц судлал,0.25,6.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,7.0,4.25,0
1807,Менежментийн тэнхим,Рестораны менежмент,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
1808,Менежментийн тэнхим,Стратегийн түвшний шийдвэр гаргалт,7.333333333333333,10.333333333333334,7.5,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,27.833333333333332,4.34131736526946,0
1809,Менежментийн тэнхим,Технологийн менежмент,2.5,1.5,1.5,1.0,0.5,0.5,0.0,0.0,1.0,8.5,4.333333333333333,0
1810,Менежментийн тэнхим,"Тур оператор, тур агентын менежмент",0.8,0.2,1.2,5.2,0.6,1.0,0.0,0.0,0.8,9.8,3.6666666666666665,1
1811,Менежментийн тэнхим,Тусгай үйлчилгээний зохион байгуулалт,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.833333333333333,0
1812,Менежментийн тэнхим,Хувийн менежмент ба манлайлал (Ерөнхий суурь),45.833333333333336,38.0,17.0,19.333333333333332,7.166666666666667,6.333333333333333,5.0,23.0,2.3333333333333335,164.0,3.7639175257731963,1
1813,Менежментийн тэнхим,Хүний нөөц ба хөдөлмөрийн эдийн засаг,3.6666666666666665,8.666666666666666,2.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,18.0,4.342592592592592,0
1814,Менежментийн тэнхим,Хүний нөөцийн төлөвлөлт ба ажилд авалт,4.5,2.25,1.75,2.75,1.75,0.75,0.75,1.0,0.75,16.25,3.846774193548387,1
1815,Менежментийн тэнхим,Хүний нөөцийн хөгжил,6.833333333333333,3.6666666666666665,3.3333333333333335,2.5,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.8333333333333334,1.0,21.5,4.036585365853658,1
1816,Менежментийн тэнхим,Хүний нөөцийн шинжилгээ,1.5,2.5,2.0,1.5,0.5,1.5,0.0,1.0,0.0,10.5,3.642857142857143,1
1817,Менежментийн тэнхим,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",3.8333333333333335,0.6666666666666666,3.3333333333333335,3.1666666666666665,0.0,0.6666666666666666,0.16666666666666666,1.0,0.5,13.333333333333334,3.9025974025974026,1
1818,Менежментийн тэнхим,Хөдөлмөрийн сэтгэл судлал,5.166666666666667,3.6666666666666665,4.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.3333333333333333,20.0,4.107142857142857,1
1819,Менежментийн тэнхим,"Хөдөө аж ахуйн бизнес, менежмент",1.3333333333333333,2.8333333333333335,3.0,2.5,2.5,1.5,0.6666666666666666,1.6666666666666667,1.6666666666666667,17.666666666666668,3.505208333333333,1
1820,Менежментийн тэнхим,Чанарын удирдлага,7.333333333333333,10.666666666666666,5.333333333333333,4.166666666666667,1.1666666666666667,0.6666666666666666,0.8333333333333334,1.3333333333333333,1.1666666666666667,32.666666666666664,4.124338624338624,1
1821,Менежментийн тэнхим,Үйл ажиллагааны менежмент,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1
1822,Менежментийн тэнхим,Үйл ажиллагааны менежмент*         ,0.0,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,2.0,4.666666666666667,0
1823,Менежментийн тэнхим,Үйл ажиллагааны стратегийн менежмент,1.5,8.5,4.5,5.5,0.75,0.75,0.5,2.0,0.25,24.25,3.765625,1
1824,Менежментийн тэнхим,Үйлчилгээний менежмент,19.0,22.6,18.2,14.0,6.4,4.6,3.0,2.0,3.0,92.8,4.011135857461024,1
1825,"Монгол хэл, хэл шинжлэлийн тэнхим",Алтай хэл шинжлэл,2.6666666666666665,5.666666666666667,3.3333333333333335,2.6666666666666665,0.3333333333333333,0.5,1.3333333333333333,0.6666666666666666,1.0,18.166666666666668,3.9660194174757284,1
1826,"Монгол хэл, хэл шинжлэлийн тэнхим",Алтай хэл шинжлэл 2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0
1827,"Монгол хэл, хэл шинжлэлийн тэнхим",Алтай хэл шинжлэл-2,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.75,0
1828,"Монгол хэл, хэл шинжлэлийн тэнхим",Алтайн олон хэл шинжлэл,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0
1829,"Монгол хэл, хэл шинжлэлийн тэнхим",Манж бичгийн хэл,2.0,2.75,2.75,1.75,1.5,0.75,0.75,3.75,2.5,18.5,3.3515625,2
1830,"Монгол хэл, хэл шинжлэлийн тэнхим",Манж бичгийн хэлний дурсгал судлах арга дадлага,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,10.333333333333334,3.4666666666666663,1
1831,"Монгол хэл, хэл шинжлэлийн тэнхим",Манж бичгийн хэлний үгийн сангийн судлал,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,8.833333333333334,4.150943396226415,1
1832,"Монгол хэл, хэл шинжлэлийн тэнхим",Манж сурвалж судлал,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
1833,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол бичгийн заах арга зүй,2.0,1.0,2.0,0.0,2.0,0.5,4.5,3.5,0.0,15.5,2.725806451612903,2
1834,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол бичгийн хэлний дурсгал судлах арга дадлага,2.3333333333333335,2.1666666666666665,1.8333333333333333,1.5,2.5,0.6666666666666666,1.3333333333333333,0.8333333333333334,0.16666666666666666,13.333333333333334,3.5569620253164556,1
1835,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол бичиг-1 (Ерөнхий суурь),49.4,57.9,40.4,33.6,22.6,15.1,12.4,24.1,17.7,273.2,3.7530332681017615,1
1836,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол судрын хэл судлал,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.5,0
1837,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол сурвалж судлал 1,6.25,2.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.75,4.8428571428571425,0
1838,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол сурвалж судлал-1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.583333333333333,0
1839,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэл бичиг судлалын түүх,4.75,1.75,0.5,0.75,0.0,0.5,0.0,0.75,0.0,9.0,4.25,0
1840,"Монгол хэл, хэл шинжлэлийн тэнхим","Монгол хэл бичиг, найруулга зүй (Ерөнхий суурь)",26.7,42.5,42.5,32.1,11.5,5.8,6.5,10.1,18.9,196.6,3.928531232414181,1
1841,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэл шинжлэлийн түүх,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,0
1842,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэл-1,0.2,0.2,0.4,0.2,0.2,0.4,0.0,0.0,0.6,2.2,4.0,1
1843,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэл-2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2
1844,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэл-3,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.75,0.0,2.0,1.8125,2
1845,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний авианы найруулга зүй,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0
1846,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бичгийн хэл I-I,2.6666666666666665,6.5,5.333333333333333,4.833333333333333,2.8333333333333335,2.8333333333333335,4.833333333333333,0.0,1.5,31.333333333333332,3.606145251396648,1
1847,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бичгийн хэл I-II,2.5,5.5,2.25,4.5,0.75,3.5,4.25,1.25,1.0,25.5,3.4183673469387754,1
1848,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бичгийн хэл II-I,3.3333333333333335,3.6666666666666665,4.166666666666667,3.3333333333333335,1.1666666666666667,0.8333333333333334,4.166666666666667,0.16666666666666666,0.6666666666666666,21.5,3.66,1
1849,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бичгийн хэл II-II,6.0,6.0,3.25,1.0,0.5,1.0,0.75,1.25,0.0,19.75,4.063291139240507,1
1850,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бичгийн хэл III-I,2.6666666666666665,2.1666666666666665,0.3333333333333333,2.1666666666666665,1.0,0.6666666666666666,1.1666666666666667,0.0,0.16666666666666666,10.333333333333334,3.852459016393443,1
1851,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бичгийн хэл III-II,1.0,4.0,1.5,1.25,0.5,0.25,0.25,1.0,0.25,10.0,3.8205128205128207,1
1852,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний бүтээврийн найруулга зүй,4.333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,6.333333333333333,4.7894736842105265,0
1853,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний найруулга зүй,12.833333333333334,16.5,14.0,12.5,3.8333333333333335,0.8333333333333334,1.6666666666666667,4.666666666666667,2.0,68.83333333333333,3.9164588528678306,1
1854,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний найруулга зүй-II,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0
1855,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний нутгийн аялгуу судлал,8.25,3.75,1.25,1.75,1.0,1.0,1.5,5.5,2.25,26.25,3.5625,1
1856,"Монгол хэл, хэл шинжлэлийн тэнхим",Монгол хэлний түүх,14.5,5.5,5.666666666666667,3.1666666666666665,1.5,2.3333333333333335,1.5,3.5,0.0,37.666666666666664,3.9247787610619467,1
